date,country,energy
2021-02,DE,1.9
2021-03,DE,2.2
2021-04,DE,1.9
2021-05,DE,2.3
2021-06,DE,1.8
2021-07,DE,4.3
2021-08,DE,4.4
2021-09,DE,5.2
2021-10,DE,5.5
2021-11,DE,5.6
2021-12,DE,6.3
2022-01,DE,5.3
2022-02,DE,5.7
2022-03,DE,6.3
2022-04,DE,9.1
2022-05,DE,11.2
2022-06,DE,13.2
2022-07,DE,15.7
2022-08,DE,17.4
2022-09,DE,18.4
2022-10,DE,19.6
2022-11,DE,20.9
2022-12,DE,21.0
2023-01,DE,22.4
2023-02,DE,23.9
2023-03,DE,23.7
2023-04,DE,21.1
2023-05,DE,18.9
2023-06,DE,17.7
2023-07,DE,14.9
2023-08,DE,12.6
2023-09,DE,11.4
2023-10,DE,10.3
2023-11,DE,8.7
2023-12,DE,7.6
2018-01,ES,0.1
2018-02,ES,0.5
2018-03,ES,0.5
2018-04,ES,0.5
2018-05,ES,1.1
2018-06,ES,0.9
2018-07,ES,0.9
2018-08,ES,0.9
2018-09,ES,1.3
2018-10,ES,1.3
2018-11,ES,1.2
2018-12,ES,1.4
2019-01,ES,1.5
2019-02,ES,1.5
2019-03,ES,1.6
2019-04,ES,1.6
2019-05,ES,1.2
2019-06,ES,1.3
2019-07,ES,1.2
2019-08,ES,1.4
2019-09,ES,0.9
2019-10,ES,1.1
2019-11,ES,1.2
2019-12,ES,0.9
2020-01,ES,0.9
2020-02,ES,0.9
2020-03,ES,1.0
2020-04,ES,1.2
2020-05,ES,1.5
2020-06,ES,1.2
2020-07,ES,0.8
2020-08,ES,0.4
2020-09,ES,0.7
2020-10,ES,0.2
2020-11,ES,0.1
2020-12,ES,0.4
2021-01,ES,0.1
2021-02,ES,-0.2
2021-03,ES,-0.3
2021-04,ES,-0.3
2021-05,ES,-0.5
2021-06,ES,-0.2
2021-07,ES,0.2
2021-08,ES,0.6
2021-09,ES,0.8
2021-10,ES,1.8
2021-11,ES,2.5
2021-12,ES,4.6
2022-01,ES,6.3
2022-02,ES,7.8
2022-03,ES,8.3
2022-04,ES,12.8
2022-05,ES,15.4
2022-06,ES,17.1
2022-07,ES,18.7
2022-08,ES,19.4
2022-09,ES,19.6
2022-10,ES,19.4
2022-11,ES,19.7
2022-12,ES,20.0
2023-01,ES,18.7
2023-02,ES,18.7
2023-03,ES,18.6
2023-04,ES,13.8
2023-05,ES,11.4
2023-06,ES,9.9
2023-07,ES,8.2
2023-08,ES,7.5
2023-09,ES,7.1
2023-10,ES,6.4
2023-11,ES,5.5
2023-12,ES,3.5
2018-01,FR,0.6
2018-02,FR,0.6
2018-03,FR,0.7
2018-04,FR,0.7
2018-05,FR,1.1
2018-06,FR,1.4
2018-07,FR,1.3
2018-08,FR,1.5
2018-09,FR,1.2
2018-10,FR,1.4
2018-11,FR,1.3
2018-12,FR,1.4
2019-01,FR,1.5
2019-02,FR,1.9
2019-03,FR,2.0
2019-04,FR,2.1
2019-05,FR,1.8
2019-06,FR,1.6
2019-07,FR,1.3
2019-08,FR,1.3
2019-09,FR,1.2
2019-10,FR,1.2
2019-11,FR,1.2
2019-12,FR,1.0
2020-01,FR,0.8
2020-02,FR,0.5
2020-03,FR,0.4
2020-04,FR,2.0
2020-05,FR,1.3
2020-06,FR,0.8
2020-07,FR,0.6
2020-08,FR,0.4
2020-09,FR,0.3
2020-10,FR,0.2
2020-11,FR,0.1
2020-12,FR,0.1
2021-01,FR,0.2
2021-02,FR,0.3
2021-03,FR,0.5
2021-04,FR,-1.1
2021-05,FR,-0.4
2021-06,FR,-0.1
2021-07,FR,0.2
2021-08,FR,0.5
2021-09,FR,0.6
2021-10,FR,0.9
2021-11,FR,1.4
2021-12,FR,1.8
2022-01,FR,2.6
2022-02,FR,2.8
2022-03,FR,3.5
2022-04,FR,4.1
2022-05,FR,5.6
2022-06,FR,6.7
2022-07,FR,7.6
2022-08,FR,9.1
2022-09,FR,9.8
2022-10,FR,11.1
2022-11,FR,11.6
2022-12,FR,11.9
2023-01,FR,13.0
2023-02,FR,13.9
2023-03,FR,15.0
2023-04,FR,15.4
2023-05,FR,14.2
2023-06,FR,13.6
2023-07,FR,12.7
2023-08,FR,11.3
2023-09,FR,10.6
2023-10,FR,9.2
2023-11,FR,8.3
2023-12,FR,7.3
2018-01,IT,1.6
2018-02,IT,0.4
2018-03,IT,1.2
2018-04,IT,1.9
2018-05,IT,1.0
2018-06,IT,1.8
2018-07,IT,1.3
2018-08,IT,1.7
2018-09,IT,1.0
2018-10,IT,0.8
2018-11,IT,1.0
2018-12,IT,0.4
2019-01,IT,-0.1
2019-02,IT,0.6
2019-03,IT,0.4
2019-04,IT,-0.3
2019-05,IT,0.5
2019-06,IT,0.0
2019-07,IT,0.6
2019-08,IT,0.5
2019-09,IT,0.3
2019-10,IT,0.5
2019-11,IT,0.4
2019-12,IT,0.6
2020-01,IT,0.3
2020-02,IT,0.3
2020-03,IT,1.0
2020-04,IT,1.7
2020-05,IT,1.7
2020-06,IT,1.1
2020-07,IT,0.4
2020-08,IT,0.3
2020-09,IT,0.1
2020-10,IT,-0.1
2020-11,IT,0.3
2020-12,IT,0.5
2021-01,IT,0.5
2021-02,IT,0.1
2021-03,IT,-0.3
2021-04,IT,-0.8
2021-05,IT,-1.1
2021-06,IT,-0.6
2021-07,IT,0.0
2021-08,IT,0.1
2021-09,IT,0.9
2021-10,IT,1.3
2021-11,IT,2.0
2021-12,IT,3.1
2022-01,IT,3.8
2022-02,IT,5.2
2022-03,IT,6.1
2022-04,IT,8.1
2022-05,IT,9.5
2022-06,IT,11.5
2022-07,IT,13.4
2022-08,IT,14.4
2022-09,IT,15.2
2022-10,IT,17.0
2022-11,IT,17.3
2022-12,IT,17.5
2023-01,IT,17.5
2023-02,IT,18.2
2023-03,IT,17.5
2023-04,IT,15.7
2023-05,IT,14.7
2023-06,IT,12.6
2023-07,IT,10.7
2023-08,IT,10.0
2023-09,IT,8.6
2023-10,IT,6.5
2023-11,IT,4.9
2023-12,IT,3.8
2018-01,DE,0.8
2018-02,DE,1.7
2018-03,DE,2.5
2018-04,DE,2.7
2018-05,DE,2.2
2018-06,DE,3.2
2018-07,DE,3.2
2018-08,DE,3.6
2018-09,DE,2.8
2018-10,DE,3.1
2018-11,DE,3.2
2018-12,DE,3.7
2019-01,DE,4.7
2019-02,DE,4.3
2019-03,DE,4.5
2019-04,DE,4.7
2019-05,DE,5.5
2019-06,DE,4.7
2019-07,DE,5.3
2019-08,DE,3.4
2019-09,DE,4.7
2019-10,DE,4.3
2019-11,DE,4.6
2019-12,DE,3.8
2020-01,DE,3.8
2020-02,DE,1.7
2020-03,DE,1.7
2020-04,DE,1.4
2020-05,DE,3.7
2020-06,DE,2.6
2020-07,DE,-0.4
2020-08,DE,1.2
2020-09,DE,-0.3
2020-10,DE,-0.2
2020-11,DE,0.7
2020-12,DE,1.0
2021-01,DE,2.5
2021-02,DE,4.1
2021-03,DE,2.9
2021-04,DE,3.2
2021-05,DE,0.4
2021-06,DE,1.2
2021-07,DE,3.8
2021-08,DE,3.0
2021-09,DE,4.9
2021-10,DE,3.7
2021-11,DE,2.9
2021-12,DE,2.2
2022-01,DE,1.2
2022-02,DE,1.4
2022-03,DE,1.6
2022-04,DE,6.5
2022-05,DE,11.3
2022-06,DE,12.3
2022-07,DE,13.3
2022-08,DE,20.2
2022-09,DE,19.4
2022-10,DE,23.3
2022-11,DE,24.1
2022-12,DE,25.1
2023-01,DE,24.8
2023-02,DE,23.4
2023-03,DE,24.1
2023-04,DE,19.7
2023-05,DE,18.7
2023-06,DE,19.4
2023-07,DE,18.9
2023-08,DE,11.9
2023-09,DE,13.4
2023-10,DE,11.8
2023-11,DE,10.5
2023-12,DE,10.8
2018-01,ES,1.4
2018-02,ES,2.5
2018-03,ES,0.8
2018-04,ES,1.4
2018-05,ES,2.4
2018-06,ES,0.3
2018-07,ES,0.5
2018-08,ES,0.4
2018-09,ES,1.2
2018-10,ES,1.1
2018-11,ES,1.0
2018-12,ES,1.0
2019-01,ES,1.0
2019-02,ES,-1.0
2019-03,ES,0.6
2019-04,ES,0.7
2019-05,ES,0.4
2019-06,ES,1.1
2019-07,ES,0.7
2019-08,ES,0.4
2019-09,ES,1.1
2019-10,ES,-0.1
2019-11,ES,0.6
2019-12,ES,-0.2
2020-01,ES,1.0
2020-02,ES,1.3
2020-03,ES,1.4
2020-04,ES,1.3
2020-05,ES,1.1
2020-06,ES,0.8
2020-07,ES,1.3
2020-08,ES,1.2
2020-09,ES,0.6
2020-10,ES,1.6
2020-11,ES,0.5
2020-12,ES,1.6
2021-01,ES,0.2
2021-02,ES,0.9
2021-03,ES,-0.1
2021-04,ES,-0.6
2021-05,ES,-0.5
2021-06,ES,0.4
2021-07,ES,0.6
2021-08,ES,0.3
2021-09,ES,0.3
2021-10,ES,0.1
2021-11,ES,0.7
2021-12,ES,2.7
2022-01,ES,8.0
2022-02,ES,9.4
2022-03,ES,10.5
2022-04,ES,10.2
2022-05,ES,10.2
2022-06,ES,10.1
2022-07,ES,10.1
2022-08,ES,10.7
2022-09,ES,13.2
2022-10,ES,16.0
2022-11,ES,15.3
2022-12,ES,21.7
2023-01,ES,19.6
2023-02,ES,21.2
2023-03,ES,22.2
2023-04,ES,23.0
2023-05,ES,21.5
2023-06,ES,21.9
2023-07,ES,22.0
2023-08,ES,21.6
2023-09,ES,18.5
2023-10,ES,16.6
2023-11,ES,17.1
2023-12,ES,8.6
2018-01,FR,-1.5
2018-02,FR,-1.2
2018-03,FR,-0.8
2018-04,FR,-0.8
2018-05,FR,0.1
2018-06,FR,1.0
2018-07,FR,1.4
2018-08,FR,1.0
2018-09,FR,1.9
2018-10,FR,2.8
2018-11,FR,3.0
2018-12,FR,3.1
2019-01,FR,3.4
2019-02,FR,3.1
2019-03,FR,3.2
2019-04,FR,2.7
2019-05,FR,1.7
2019-06,FR,0.3
2019-07,FR,0.3
2019-08,FR,0.5
2019-09,FR,-0.3
2019-10,FR,-0.7
2019-11,FR,-0.5
2019-12,FR,-1.6
2020-01,FR,-1.9
2020-02,FR,-0.7
2020-03,FR,0.1
2020-04,FR,-0.1
2020-05,FR,0.9
2020-06,FR,0.4
2020-07,FR,0.6
2020-08,FR,0.5
2020-09,FR,0.4
2020-10,FR,0.0
2020-11,FR,0.8
2020-12,FR,2.0
2021-01,FR,1.2
2021-02,FR,0.6
2021-03,FR,-0.7
2021-04,FR,-0.6
2021-05,FR,-0.9
2021-06,FR,0.3
2021-07,FR,-0.2
2021-08,FR,-0.3
2021-09,FR,-0.3
2021-10,FR,0.2
2021-11,FR,0.1
2021-12,FR,0.0
2022-01,FR,1.4
2022-02,FR,1.4
2022-03,FR,2.5
2022-04,FR,3.3
2022-05,FR,6.0
2022-06,FR,6.9
2022-07,FR,8.6
2022-08,FR,10.0
2022-09,FR,12.3
2022-10,FR,14.2
2022-11,FR,16.0
2022-12,FR,16.2
2023-01,FR,17.4
2023-02,FR,19.4
2023-03,FR,21.3
2023-04,FR,22.9
2023-05,FR,20.3
2023-06,FR,18.8
2023-07,FR,18.3
2023-08,FR,17.1
2023-09,FR,15.5
2023-10,FR,13.3
2023-11,FR,11.1
2023-12,FR,10.5
2018-01,IT,1.2
2018-02,IT,0.4
2018-03,IT,0.1
2018-04,IT,1.8
2018-05,IT,0.3
2018-06,IT,0.6
2018-07,IT,1.9
2018-08,IT,1.2
2018-09,IT,-0.9
2018-10,IT,-0.3
2018-11,IT,-0.6
2018-12,IT,-1.2
2019-01,IT,-1.2
2019-02,IT,1.0
2019-03,IT,-0.1
2019-04,IT,1.0
2019-05,IT,1.6
2019-06,IT,1.8
2019-07,IT,0.6
2019-08,IT,0.7
2019-09,IT,1.5
2019-10,IT,0.9
2019-11,IT,1.2
2019-12,IT,1.5
2020-01,IT,1.2
2020-02,IT,-0.4
2020-03,IT,2.4
2020-04,IT,0.7
2020-05,IT,0.9
2020-06,IT,-0.3
2020-07,IT,-0.6
2020-08,IT,-0.4
2020-09,IT,0.4
2020-10,IT,0.9
2020-11,IT,0.3
2020-12,IT,0.7
2021-01,IT,0.4
2021-02,IT,0.3
2021-03,IT,-1.2
2021-04,IT,-1.0
2021-05,IT,-0.4
2021-06,IT,0.1
2021-07,IT,1.0
2021-08,IT,1.0
2021-09,IT,1.3
2021-10,IT,1.3
2021-11,IT,2.1
2021-12,IT,2.8
2022-01,IT,3.2
2022-02,IT,4.4
2022-03,IT,6.4
2022-04,IT,8.0
2022-05,IT,11.4
2022-06,IT,14.8
2022-07,IT,19.5
2022-08,IT,22.7
2022-09,IT,26.5
2022-10,IT,29.8
2022-11,IT,33.7
2022-12,IT,35.6
2023-01,IT,36.4
2023-02,IT,37.9
2023-03,IT,37.8
2023-04,IT,35.0
2023-05,IT,32.3
2023-06,IT,28.1
2023-07,IT,23.5
2023-08,IT,20.8
2023-09,IT,15.7
2023-10,IT,11.5
2023-11,IT,6.7
2023-12,IT,3.6
2018-01,DE,1.4
2018-02,DE,1.2
2018-03,DE,1.7
2018-04,DE,1.3
2018-05,DE,2.4
2018-06,DE,2.0
2018-07,DE,2.2
2018-08,DE,2.1
2018-09,DE,2.2
2018-10,DE,2.6
2018-11,DE,2.1
2018-12,DE,1.6
2019-01,DE,1.7
2019-02,DE,1.7
2019-03,DE,1.4
2019-04,DE,2.1
2019-05,DE,1.3
2019-06,DE,1.6
2019-07,DE,1.2
2019-08,DE,1.0
2019-09,DE,0.9
2019-10,DE,0.8
2019-11,DE,1.2
2019-12,DE,1.6
2020-01,DE,1.7
2020-02,DE,1.7
2020-03,DE,1.3
2020-04,DE,0.8
2020-05,DE,0.5
2020-06,DE,0.8
2020-07,DE,0.0
2020-08,DE,-0.1
2020-09,DE,-0.4
2020-10,DE,-0.4
2020-11,DE,-0.7
2020-12,DE,-0.6
2021-01,DE,1.6
2021-02,DE,1.6
2021-03,DE,2.0
2021-04,DE,2.0
2021-05,DE,2.4
2021-06,DE,2.0
2021-07,DE,3.1
2021-08,DE,3.4
2021-09,DE,4.0
2021-10,DE,4.6
2021-11,DE,6.0
2021-12,DE,5.7
2022-01,DE,5.1
2022-02,DE,5.4
2022-03,DE,7.6
2022-04,DE,7.9
2022-05,DE,8.6
2022-06,DE,8.3
2022-07,DE,8.4
2022-08,DE,8.8
2022-09,DE,11.0
2022-10,DE,11.6
2022-11,DE,11.3
2022-12,DE,9.6
2023-01,DE,9.2
2023-02,DE,9.3
2023-03,DE,7.7
2023-04,DE,7.5
2023-05,DE,6.3
2023-06,DE,6.7
2023-07,DE,6.5
2023-08,DE,6.4
2023-09,DE,4.3
2023-10,DE,2.9
2023-11,DE,2.3
2023-12,DE,3.7
2018-01,ES,0.7
2018-02,ES,1.2
2018-03,ES,1.3
2018-04,ES,1.1
2018-05,ES,2.1
2018-06,ES,2.3
2018-07,ES,2.3
2018-08,ES,2.2
2018-09,ES,2.3
2018-10,ES,2.3
2018-11,ES,1.7
2018-12,ES,1.2
2019-01,ES,1.0
2019-02,ES,1.1
2019-03,ES,1.3
2019-04,ES,1.7
2019-05,ES,0.9
2019-06,ES,0.6
2019-07,ES,0.6
2019-08,ES,0.5
2019-09,ES,0.2
2019-10,ES,0.2
2019-11,ES,0.5
2019-12,ES,0.8
2020-01,ES,1.1
2020-02,ES,0.9
2020-03,ES,0.1
2020-04,ES,-0.7
2020-05,ES,-0.9
2020-06,ES,-0.3
2020-07,ES,-0.7
2020-08,ES,-0.6
2020-09,ES,-0.6
2020-10,ES,-0.9
2020-11,ES,-0.8
2020-12,ES,-0.6
2021-01,ES,0.4
2021-02,ES,-0.1
2021-03,ES,1.2
2021-04,ES,2.0
2021-05,ES,2.4
2021-06,ES,2.5
2021-07,ES,2.9
2021-08,ES,3.3
2021-09,ES,4.0
2021-10,ES,5.4
2021-11,ES,5.5
2021-12,ES,6.6
2022-01,ES,6.1
2022-02,ES,7.6
2022-03,ES,9.8
2022-04,ES,8.3
2022-05,ES,8.5
2022-06,ES,10.0
2022-07,ES,10.7
2022-08,ES,10.5
2022-09,ES,9.0
2022-10,ES,7.3
2022-11,ES,6.7
2022-12,ES,5.5
2023-01,ES,5.9
2023-02,ES,6.0
2023-03,ES,3.1
2023-04,ES,3.8
2023-05,ES,2.9
2023-06,ES,1.6
2023-07,ES,2.1
2023-08,ES,2.4
2023-09,ES,3.3
2023-10,ES,3.5
2023-11,ES,3.3
2023-12,ES,3.3
2018-01,FR,1.5
2018-02,FR,1.3
2018-03,FR,1.7
2018-04,FR,1.8
2018-05,FR,2.3
2018-06,FR,2.3
2018-07,FR,2.6
2018-08,FR,2.6
2018-09,FR,2.5
2018-10,FR,2.5
2018-11,FR,2.2
2018-12,FR,1.9
2019-01,FR,1.4
2019-02,FR,1.5
2019-03,FR,1.3
2019-04,FR,1.4
2019-05,FR,1.1
2019-06,FR,1.4
2019-07,FR,1.3
2019-08,FR,1.3
2019-09,FR,1.1
2019-10,FR,0.9
2019-11,FR,1.2
2019-12,FR,1.6
2020-01,FR,1.7
2020-02,FR,1.6
2020-03,FR,0.8
2020-04,FR,0.4
2020-05,FR,0.4
2020-06,FR,0.2
2020-07,FR,0.8
2020-08,FR,0.2
2020-09,FR,0.0
2020-10,FR,0.1
2020-11,FR,0.2
2020-12,FR,0.0
2021-01,FR,0.8
2021-02,FR,0.8
2021-03,FR,1.4
2021-04,FR,1.6
2021-05,FR,1.8
2021-06,FR,1.9
2021-07,FR,1.5
2021-08,FR,2.4
2021-09,FR,2.7
2021-10,FR,3.2
2021-11,FR,3.4
2021-12,FR,3.4
2022-01,FR,3.3
2022-02,FR,4.2
2022-03,FR,5.1
2022-04,FR,5.4
2022-05,FR,5.8
2022-06,FR,6.5
2022-07,FR,6.8
2022-08,FR,6.6
2022-09,FR,6.2
2022-10,FR,7.1
2022-11,FR,7.1
2022-12,FR,6.7
2023-01,FR,7.0
2023-02,FR,7.3
2023-03,FR,6.7
2023-04,FR,6.9
2023-05,FR,6.0
2023-06,FR,5.3
2023-07,FR,5.1
2023-08,FR,5.7
2023-09,FR,5.7
2023-10,FR,4.5
2023-11,FR,3.9
2023-12,FR,4.1
2018-01,IT,1.1
2018-02,IT,0.6
2018-03,IT,0.9
2018-04,IT,0.6
2018-05,IT,1.0
2018-06,IT,1.3
2018-07,IT,2.0
2018-08,IT,1.6
2018-09,IT,1.5
2018-10,IT,1.6
2018-11,IT,1.6
2018-12,IT,1.1
2019-01,IT,1.0
2019-02,IT,1.1
2019-03,IT,1.1
2019-04,IT,1.1
2019-05,IT,1.0
2019-06,IT,0.7
2019-07,IT,0.2
2019-08,IT,0.5
2019-09,IT,0.2
2019-10,IT,0.2
2019-11,IT,0.2
2019-12,IT,0.5
2020-01,IT,0.4
2020-02,IT,0.1
2020-03,IT,0.1
2020-04,IT,0.1
2020-05,IT,-0.4
2020-06,IT,-0.4
2020-07,IT,0.7
2020-08,IT,-0.5
2020-09,IT,-1.1
2020-10,IT,-0.6
2020-11,IT,-0.4
2020-12,IT,-0.2
2021-01,IT,0.7
2021-02,IT,1.0
2021-03,IT,0.5
2021-04,IT,0.8
2021-05,IT,1.2
2021-06,IT,1.3
2021-07,IT,1.1
2021-08,IT,2.4
2021-09,IT,2.9
2021-10,IT,3.2
2021-11,IT,4.0
2021-12,IT,4.2
2022-01,IT,5.0
2022-02,IT,6.2
2022-03,IT,6.9
2022-04,IT,6.4
2022-05,IT,7.3
2022-06,IT,8.5
2022-07,IT,8.4
2022-08,IT,9.1
2022-09,IT,9.5
2022-10,IT,12.6
2022-11,IT,12.5
2022-12,IT,12.2
2023-01,IT,10.7
2023-02,IT,9.8
2023-03,IT,8.0
2023-04,IT,8.6
2023-05,IT,8.0
2023-06,IT,6.8
2023-07,IT,6.3
2023-08,IT,5.6
2023-09,IT,5.6
2023-10,IT,1.8
2023-11,IT,0.6
2023-12,IT,0.6
2018-01,DE,1.0
2018-02,DE,-0.1
2018-03,DE,0.3
2018-04,DE,0.0
2018-05,DE,0.1
2018-06,DE,-0.3
2018-07,DE,-0.4
2018-08,DE,-0.3
2018-09,DE,0.9
2018-10,DE,-0.2
2018-11,DE,-0.2
2018-12,DE,0.2
2019-01,DE,0.5
2019-02,DE,0.5
2019-03,DE,-0.5
2019-04,DE,0.0
2019-05,DE,0.4
2019-06,DE,0.1
2019-07,DE,0.3
2019-08,DE,0.2
2019-09,DE,-0.2
2019-10,DE,-0.4
2019-11,DE,0.5
2019-12,DE,0.4
2020-01,DE,1.1
2020-02,DE,1.2
2020-03,DE,-0.1
2020-04,DE,1.0
2020-05,DE,0.1
2020-06,DE,-0.1
2020-07,DE,-2.7
2020-08,DE,-0.2
2020-09,DE,-0.2
2020-10,DE,0.4
2020-11,DE,0.3
2020-12,DE,-0.4
2021-01,DE,2.6
2021-02,DE,0.8
2021-03,DE,0.0
2021-04,DE,1.2
2021-05,DE,-0.3
2021-06,DE,-0.2
2021-07,DE,0.3
2021-08,DE,0.0
2021-09,DE,0.0
2021-10,DE,0.0
2021-11,DE,0.5
2021-12,DE,0.9
2022-01,DE,1.5
2022-02,DE,1.0
2022-03,DE,0.9
2022-04,DE,3.2
2022-05,DE,2.0
2022-06,DE,1.0
2022-07,DE,2.0
2022-08,DE,1.5
2022-09,DE,1.7
2022-10,DE,1.3
2022-11,DE,1.3
2022-12,DE,0.7
2023-01,DE,1.5
2023-02,DE,2.4
2023-03,DE,1.3
2023-04,DE,-0.4
2023-05,DE,-0.1
2023-06,DE,0.0
2023-07,DE,-0.2
2023-08,DE,-0.3
2023-09,DE,0.5
2023-10,DE,0.0
2023-11,DE,0.6
2023-12,DE,0.1
2018-01,ES,0.3
2018-02,ES,-0.2
2018-03,ES,0.1
2018-04,ES,0.1
2018-05,ES,0.7
2018-06,ES,0.5
2018-07,ES,-0.7
2018-08,ES,0.0
2018-09,ES,0.0
2018-10,ES,1.2
2018-11,ES,-0.5
2018-12,ES,-0.2
2019-01,ES,-0.1
2019-02,ES,0.3
2019-03,ES,-0.4
2019-04,ES,0.0
2019-05,ES,0.4
2019-06,ES,0.4
2019-07,ES,-0.3
2019-08,ES,0.1
2019-09,ES,-0.1
2019-10,ES,1.5
2019-11,ES,0.0
2019-12,ES,-0.2
2020-01,ES,0.3
2020-02,ES,0.2
2020-03,ES,0.1
2020-04,ES,1.4
2020-05,ES,0.0
2020-06,ES,-0.3
2020-07,ES,-0.8
2020-08,ES,0.1
2020-09,ES,0.1
2020-10,ES,1.4
2020-11,ES,-0.9
2020-12,ES,-0.4
2021-01,ES,0.8
2021-02,ES,0.1
2021-03,ES,0.0
2021-04,ES,0.3
2021-05,ES,0.4
2021-06,ES,0.0
2021-07,ES,-0.2
2021-08,ES,0.3
2021-09,ES,-0.1
2021-10,ES,1.3
2021-11,ES,0.6
2021-12,ES,1.3
2022-01,ES,0.7
2022-02,ES,0.8
2022-03,ES,1.2
2022-04,ES,3.4
2022-05,ES,1.2
2022-06,ES,1.8
2022-07,ES,0.3
2022-08,ES,0.5
2022-09,ES,0.5
2022-10,ES,2.3
2022-11,ES,0.5
2022-12,ES,1.6
2023-01,ES,0.4
2023-02,ES,2.0
2023-03,ES,1.1
2023-04,ES,0.3
2023-05,ES,0.4
2023-06,ES,0.2
2023-07,ES,0.8
2023-08,ES,0.2
2023-09,ES,0.5
2023-10,ES,1.3
2023-11,ES,0.1
2023-12,ES,0.0
2018-01,FR,0.3
2018-02,FR,-0.2
2018-03,FR,0.4
2018-04,FR,0.1
2018-05,FR,1.0
2018-06,FR,-0.2
2018-07,FR,0.1
2018-08,FR,0.3
2018-09,FR,0.6
2018-10,FR,-0.2
2018-11,FR,-0.2
2018-12,FR,0.6
2019-01,FR,0.6
2019-02,FR,0.1
2019-03,FR,-0.3
2019-04,FR,0.1
2019-05,FR,0.7
2019-06,FR,0.1
2019-07,FR,0.6
2019-08,FR,0.5
2019-09,FR,-0.6
2019-10,FR,-0.5
2019-11,FR,0.1
2019-12,FR,0.6
2020-01,FR,0.4
2020-02,FR,-0.1
2020-03,FR,0.0
2020-04,FR,2.1
2020-05,FR,0.5
2020-06,FR,-1.0
2020-07,FR,-1.1
2020-08,FR,0.2
2020-09,FR,-0.5
2020-10,FR,0.2
2020-11,FR,0.7
2020-12,FR,-0.4
2021-01,FR,0.3
2021-02,FR,-0.2
2021-03,FR,0.1
2021-04,FR,0.6
2021-05,FR,0.6
2021-06,FR,-0.8
2021-07,FR,0.1
2021-08,FR,0.7
2021-09,FR,-0.8
2021-10,FR,-0.2
2021-11,FR,0.4
2021-12,FR,0.6
2022-01,FR,0.6
2022-02,FR,0.4
2022-03,FR,0.9
2022-04,FR,1.6
2022-05,FR,1.0
2022-06,FR,0.8
2022-07,FR,1.0
2022-08,FR,1.8
2022-09,FR,1.2
2022-10,FR,1.8
2022-11,FR,0.5
2022-12,FR,0.5
2023-01,FR,1.8
2023-02,FR,1.8
2023-03,FR,1.9
2023-04,FR,0.5
2023-05,FR,0.3
2023-06,FR,0.2
2023-07,FR,0.1
2023-08,FR,0.4
2023-09,FR,-0.3
2023-10,FR,0.0
2023-11,FR,0.4
2023-12,FR,0.1
2018-01,IT,1.1
2018-02,IT,-0.9
2018-03,IT,0.3
2018-04,IT,0.3
2018-05,IT,0.8
2018-06,IT,-0.4
2018-07,IT,-0.8
2018-08,IT,0.0
2018-09,IT,-0.1
2018-10,IT,0.0
2018-11,IT,0.5
2018-12,IT,-0.1
2019-01,IT,1.0
2019-02,IT,0.3
2019-03,IT,-0.5
2019-04,IT,-0.4
2019-05,IT,0.9
2019-06,IT,-0.5
2019-07,IT,-0.1
2019-08,IT,0.0
2019-09,IT,-0.4
2019-10,IT,0.1
2019-11,IT,0.5
2019-12,IT,-0.1
2020-01,IT,1.0
2020-02,IT,0.0
2020-03,IT,0.4
2020-04,IT,1.2
2020-05,IT,0.6
2020-06,IT,-0.6
2020-07,IT,-1.4
2020-08,IT,-0.3
2020-09,IT,-0.3
2020-10,IT,0.4
2020-11,IT,0.5
2020-12,IT,-0.6
2021-01,IT,0.6
2021-02,IT,-0.3
2021-03,IT,0.0
2021-04,IT,0.8
2021-05,IT,0.3
2021-06,IT,-0.4
2021-07,IT,-0.6
2021-08,IT,0.5
2021-09,IT,0.0
2021-10,IT,0.4
2021-11,IT,0.8
2021-12,IT,0.8
2022-01,IT,1.5
2022-02,IT,1.0
2022-03,IT,0.9
2022-04,IT,1.3
2022-05,IT,1.3
2022-06,IT,1.1
2022-07,IT,0.2
2022-08,IT,0.9
2022-09,IT,1.2
2022-10,IT,1.9
2022-11,IT,0.9
2022-12,IT,0.3
2023-01,IT,1.0
2023-02,IT,1.6
2023-03,IT,0.8
2023-04,IT,0.4
2023-05,IT,1.0
2023-06,IT,0.3
2023-07,IT,0.1
2023-08,IT,0.2
2023-09,IT,0.0
2023-10,IT,-0.1
2023-11,IT,0.3
2023-12,IT,0.3
2018-01,DE,0.9
2018-02,DE,-0.1
2018-03,DE,0.2
2018-04,DE,0.0
2018-05,DE,0.2
2018-06,DE,-0.4
2018-07,DE,-0.5
2018-08,DE,-0.3
2018-09,DE,1.0
2018-10,DE,-0.1
2018-11,DE,-0.2
2018-12,DE,0.4
2019-01,DE,0.5
2019-02,DE,0.5
2019-03,DE,-0.5
2019-04,DE,0.1
2019-05,DE,0.4
2019-06,DE,0.1
2019-07,DE,0.4
2019-08,DE,0.2
2019-09,DE,-0.2
2019-10,DE,-0.4
2019-11,DE,0.5
2019-12,DE,0.6
2020-01,DE,1.0
2020-02,DE,1.4
2020-03,DE,-0.2
2020-04,DE,1.2
2020-05,DE,0.0
2020-06,DE,-0.1
2020-07,DE,-2.7
2020-08,DE,-0.3
2020-09,DE,-0.2
2020-10,DE,0.4
2020-11,DE,0.4
2020-12,DE,-0.4
2021-01,DE,2.6
